URL,UrlLength,isornotHttps,KeywordAppearTimes,CryptFunctionAppearTimes,DynamicFunctionAppearTimes,CPUlimits,Label
https://www.google.com.ng/?gws_rd=ssl,37,1,0,0,0,1,1
https://www.google.at/?gws_rd=ssl,33,1,0,0,0,1,1
https://slack.com/intl/en-gb/,29,1,0,2,2,1,1
https://www.intuit.com/,23,1,0,0,0,0,1
https://www.buzzfeed.com/uk,27,1,0,0,0,1,1
https://www.messenger.com/,26,1,0,37,0,0,1
https://www.etsy.com/,21,1,0,0,0,1,1
https://wetransfer.com/,23,1,0,0,0,0,1
https://www.google.ro/?gws_rd=ssl,33,1,0,0,0,1,1
https://www.google.com.pe/?gws_rd=ssl,37,1,0,0,0,1,1
https://www.wikihow.com/Main-Page,33,1,0,2,2,1,1
https://www.google.no/?gws_rd=ssl,33,1,0,0,0,1,1
https://rumble.com/,19,1,0,0,0,1,1
http://sogou.com/,17,1,0,0,0,0,1
https://www.google.ch/?gws_rd=ssl,33,1,0,0,0,1,1
https://www.google.pt/?gws_rd=ssl,33,1,0,0,0,1,1
https://onlinevideoconverter.com/,33,1,0,0,0,0,1
https://www.google.ae/?gws_rd=ssl,33,1,0,0,0,1,1
https://trello.com/,19,1,0,0,0,0,1
https://www.scribd.com/,23,1,0,0,0,1,1
http://people.com.cn/,21,1,0,0,0,1,1
https://www.amazon.it/,22,1,0,0,0,1,1
http://caijing.com.cn/,22,1,0,0,0,1,1
https://store.steampowered.com/,31,1,0,0,0,1,1
https://www.google.cl/?gws_rd=ssl,33,1,0,0,0,1,1
https://www.walmart.com/,24,1,0,0,0,0,1
https://www.amazon.fr/,22,1,0,0,0,1,1
https://www.thesaurus.com/,26,1,0,0,0,0,1
https://www.redtube.com/,24,1,0,48,48,1,1
https://hclips.com/,19,1,0,6,6,1,1
https://www.bet9ja.com/,23,1,0,0,0,0,1
http://chinadaily.com.cn/,25,1,0,0,0,0,1
https://www.indiatimes.com/,27,1,0,1,0,0,1
https://gfycat.com/,19,1,0,2,0,0,1
https://www.wikimedia.org/,26,1,0,0,0,0,1
https://www.forbes.com/,23,1,0,2,2,1,1
https://www.bankofamerica.com/,30,1,0,0,0,0,1
https://weather.com/en-GB/weather/today/l/UKXX0085:1:UK?Goto=Redirected,71,1,0,0,0,1,1
https://www.1688.com/,21,1,0,15,15,1,1
https://www.blackboard.com/,27,1,0,0,0,1,1
http://archive.org/,19,1,0,0,0,0,1
http://eastday.com/,19,1,0,0,0,1,1
https://www.huanqiu.com/,24,1,0,0,0,0,1
https://telegram.org/,21,1,0,0,0,0,1
https://www.tistory.com/,24,1,0,0,0,0,1
https://www.leagueoflegends.com/,32,1,0,4,4,1,1
https://www.researchgate.net/,29,1,0,0,0,0,1
https://www.google.ie/?gws_rd=ssl,33,1,0,0,0,1,1
https://www.youporn.com/,24,1,0,37,37,1,1
http://china.com/,17,1,0,0,0,0,1
https://www.google.dk/?gws_rd=ssl,33,1,0,0,0,1,1
https://patria.org.ve/,22,1,0,0,0,0,1
http://www.k618.cn/,19,1,0,0,0,0,1
https://www.wellsfargo.com/,27,1,0,0,0,0,1
https://www.tripadvisor.com/,28,1,0,0,0,0,1
https://www.blastingnews.com/,29,1,0,0,0,1,1
https://www.bilibili.com/,25,1,0,0,0,0,1
http://www.newstrend.news/,26,1,0,0,0,0,1
https://www.breitbart.com/,26,1,0,4,4,1,1
https://www.amazon.es/,22,1,0,0,0,1,1
https://www.google.fi/?gws_rd=ssl,33,1,0,0,0,1,1
http://www.rednet.cn/index.html,31,1,0,0,0,0,1
https://www.freepik.com/,24,1,0,0,0,0,1
https://kakaku.com/,19,1,0,0,0,1,1
https://www.gamespot.com/,25,1,0,4,4,1,1
https://www.ikea.com/,21,1,0,195,195,1,1
https://www.instructure.com/,28,1,0,0,0,1,1
https://www.google.co.il/?gws_rd=ssl,36,1,0,0,0,1,1
https://www.gmx.net/,20,1,0,0,0,0,1
https://www.varzesh3.com/,25,1,0,0,0,0,1
http://sberbank.ru/,19,1,0,0,0,1,1
https://web.de/,15,1,0,0,0,1,1
https://www.amazon.cn/,22,1,0,0,0,1,1
https://www.google.sk/?gws_rd=ssl,33,1,0,0,0,1,1
https://mailchimp.com/en-gb/,28,1,0,0,0,0,1
https://allegro.pl/,19,1,0,0,0,0,1
https://www.haber7.com/,23,1,0,0,0,1,1
https://ameblo.jp/,18,1,0,20,0,0,1
http://kinopoisk.ru/showcaptcha?cc=1&mt=2A7C74FA1FCB653650AFD4D88C625BC5806A2CF971318947DB48FD4BBC6E076D6E13&retpath=aHR0cDovL2tpbm9wb2lzay5ydS8__600a761072ba04da5cf7f10cc1f5945d&t=2/1682790091/07b56322b57690512c3583400c3abaf9&u=31156c03-9963cf6f-bd592a22-8583d4cc&s=0a05ccfbe9eb7ba50c2dbc82c6f1e2cf,299,1,0,0,0,0,1
https://www.rt.com/,19,1,0,0,0,1,1
https://www.theverge.com/,25,1,0,4,0,0,1
https://www.google.kz/?gws_rd=ssl,33,1,0,0,0,1,1
http://zippyshare.com/,22,1,0,0,0,0,1
https://www.businessinsider.com/?r=US&IR=T,42,1,0,0,0,1,1
https://www.goodreads.com/,26,1,0,0,0,0,1
https://duckduckgo.com/,23,1,0,0,0,0,1
https://www.amazon.ca/,22,1,0,0,0,0,1
https://www.momoshop.com.tw/index.html,38,1,0,0,0,0,1
https://www.skype.com/en/,25,1,0,0,0,1,1
https://feedly.com/,19,1,0,2,2,1,1
https://www.hola.com/,21,1,0,0,0,1,1
https://www.oracle.com/,23,1,0,0,0,1,1
https://line.me/en/,19,1,0,0,0,0,1
https://www.cnblogs.com/,24,1,0,0,0,0,1
https://flickr.com/,19,1,0,2,2,1,1
https://eu.usatoday.com/,24,1,0,5,5,1,1
https://www.theepochtimes.com/,30,1,0,0,0,1,1
https://www.ibm.com/uk-en,25,1,0,0,0,0,1
https://www.behance.net/,24,1,0,12,12,1,1
https://wordpress.org/,22,1,0,0,0,0,1
https://www.uptodown.com/,25,1,0,0,0,0,1
https://www.okta.com/uk/?ir=1,29,1,0,0,0,0,1
https://uk.banggood.com/en/?BGtranslation_ab=1&akmClientCountry=GB&a=1683534181.5255,84,1,0,0,0,0,1
https://www.capitalone.com/,27,1,0,4,4,1,1
https://www.zoho.com/en-uk/,27,1,0,0,0,0,1
https://www.mit.edu/,20,1,0,0,0,0,1
